,ASXreturn,ASXvol,DAXreturn,DAXvol,FTSEreturn,FTSEvol,HSreturn,HSvol,NIKreturn,NIKvol,SNPnegative,SNPpositive,SNPvol
1,0.42794219775752473,0.25068859661664983,0.6187070093982336,0.3106813667340653,0.5125792152102411,0.1937183801561517,0.511719888197025,0.045835718175742855,0.41162725975493786,0.09125927264399251,1.0,0.0,0.2684550489043118
2,0.6150818889731674,0.12101655083671649,0.6343860864586329,0.25480465426941606,0.596566592572097,0.12840067988583792,0.5362487640925361,0.17540915944245808,0.4817581115603404,0.08592987760792686,0.0,1.0,0.1279702802307329
3,0.5176428686512037,0.12824856461303055,0.6590463543364395,0.3176399909182677,0.6351493658590375,0.14971906167921942,0.4567940147539371,0.09961242436833091,0.46679605384683087,0.10514403804831268,1.0,0.0,0.21023568565697986
4,0.5505420835417261,0.12824856461303055,0.5784919216211084,0.3176399909182677,0.5660791144149937,0.14971906167921942,0.5873761196948842,0.09961242436833091,0.5068038471568728,0.10514403804831268,0.0,1.0,0.21023568565697986
5,0.5505420835417261,0.12824856461303055,0.5784919216211084,0.3176399909182677,0.5660791144149937,0.14971906167921942,0.5873761196948842,0.09961242436833091,0.5068038471568728,0.10514403804831268,0.0,1.0,0.21023568565697986
6,0.5879189158525645,0.09305527329482974,0.4136171148880491,0.27419469072829544,0.326778911398856,0.2592812034581134,0.4717272494342349,0.2148461576449177,0.5214741983412273,0.0789130141140848,1.0,0.0,0.19074572077756113
7,0.4543817726161428,0.15756560953363996,0.5115938561124553,0.3778708389910734,0.5041623183503696,0.17228891897839135,0.6685369254671699,0.18033395310346578,0.4546884428727383,0.09029675252451691,1.0,0.0,0.21045483565177345
8,0.2325411468386029,0.41030535560082904,0.5562400554460583,0.3537329658175238,0.4938737265822356,0.1714036374305388,0.2666490038661054,0.3362216816998352,0.43523350273817824,0.13324860023081966,1.0,0.0,0.21810622354099415
9,0.5243697037947811,0.22348639255201957,0.4784954243641018,0.29333930879283,0.41602382885197337,0.19226933268009588,0.5566213815900821,0.20929350374321196,0.5616283924857137,0.12336021273425828,1.0,0.0,0.2912488473835373
10,0.19151315792204457,0.5584897460715051,0.5277761909111613,0.2555804711488609,0.4053057502686736,0.14833028122070538,0.45692042212256667,0.2573553218351532,0.3156037229969409,0.15974054837348586,1.0,0.0,0.27533996668480326
11,0.5505420835417261,0.5584897460715051,0.5784919216211084,0.2555804711488609,0.5660791144149937,0.14833028122070538,0.5873761196948842,0.2573553218351532,0.5068038471568728,0.15974054837348586,0.0,1.0,0.27533996668480326
12,0.5505420835417261,0.5584897460715051,0.5784919216211084,0.2555804711488609,0.5660791144149937,0.14833028122070538,0.5873761196948842,0.2573553218351532,0.5068038471568728,0.15974054837348586,0.0,1.0,0.27533996668480326
13,0.6406808053230675,0.21893343337672533,0.6593632478064133,0.29163403509503666,0.6509535018536367,0.12435799452573951,0.5717068842728755,0.087579569109458,0.5235797383773866,0.0638624026924164,0.0,1.0,0.2806078336614714
14,0.7071519538531692,0.18852082699918857,0.7185126217904791,0.22142159621797117,0.7919966220698423,0.193740165612293,0.6494668246462623,0.10474390330473221,0.577496296090627,0.042159446708141306,0.0,1.0,0.24334690177402632
15,0.3741775622576179,0.24996543368967408,0.38108177677820376,0.2768046028452926,0.25883289073018056,0.27238347273007796,0.4537620437574955,0.11094968236734284,0.38023736393369895,0.19559367719468446,0.0,1.0,0.33463926506346886
